epoch_idx,stage,tau,sigma_schnakenberg,sigma_multiscale,sigma_neural
1387,W,0.082745,0.009228,0.014385,0.321668
1388,W,0.100322,0.000780,0.013953,0.300969
1389,W,0.006301,0.000310,0.017045,0.033297
1390,W,0.164942,0.009372,0.019240,0.044414
1391,W,0.009325,0.004149,0.022450,0.100981
1392,W,0.233064,0.002359,0.047520,0.130332
1393,W,0.192520,0.002760,0.022511,0.202134
1394,W,0.096877,0.009334,0.031683,0.095875
1395,W,0.016810,0.025013,0.080441,0.109483
1396,W,0.007115,0.009449,0.034951,0.387997
1397,W,0.020919,0.002961,0.024918,0.000000
1398,W,0.030264,0.011454,0.071698,0.000000
1399,N1,0.010807,0.001741,0.012840,0.000000
1400,W,0.113724,0.012404,0.031323,0.117327
1401,W,0.005320,0.001311,0.006496,0.000000
1402,W,0.011175,0.012134,0.050916,0.788196
1403,W,0.043881,0.001394,0.009417,0.283380
1404,W,0.005827,0.001661,0.024356,0.220504
1405,W,0.017269,0.003833,0.023992,0.153560
1406,W,0.015569,0.008458,0.064514,0.148043
1407,N1,0.197781,0.002142,0.022115,0.146958
1408,N1,0.071900,0.002641,0.009694,0.202810
1409,N1,0.007467,0.001020,0.017226,0.022984
1410,N2,0.022271,0.000588,0.010601,0.000000
1411,N2,0.014068,0.002236,0.026462,0.011270
0,W,0.000843,0.002824,0.014771,0.095714
1,W,0.024475,0.000183,0.009459,0.104122
2,W,0.096243,0.002283,0.039150,0.224320
3,W,0.071960,0.000862,0.005724,0.404115
4,W,0.008327,0.000742,0.006522,1.057311
5,W,0.193200,0.000683,0.014553,0.563428
6,W,0.002191,0.002392,0.012469,0.357357
7,W,0.005649,0.001105,0.029009,0.800451
8,W,0.019441,0.002258,0.007458,0.257519
9,W,0.001277,0.000974,0.008585,0.247210
10,W,0.001632,0.001301,0.020833,1.135142
11,W,0.009812,0.000706,0.014501,0.806560
12,W,0.003793,0.006558,0.013210,1.114811
13,W,0.018251,0.002972,0.032079,0.574444
14,W,0.006087,0.004812,0.008953,0.676196
15,W,0.097006,0.004095,0.017760,0.650056
16,W,0.039774,0.002037,0.009163,0.630245
17,W,0.010910,0.000973,0.007612,0.488911
18,W,0.008117,0.000545,0.005553,0.948154
19,W,0.021669,0.000623,0.001278,0.597728
20,W,0.011377,0.001359,0.022748,0.902622
21,W,0.005816,0.002836,0.013317,1.127177
22,W,0.009790,0.000115,0.004659,1.341791
23,W,0.014646,0.001333,0.019397,0.372291
24,W,0.018554,0.005337,0.015062,0.859086
25,W,0.037121,0.000886,0.015455,0.474959
26,W,0.013310,0.000514,0.008124,0.750503
27,W,0.011430,0.000644,0.007907,1.348294
28,W,0.048434,0.002798,0.010717,0.497586
29,W,0.022295,0.000383,0.006705,0.569339
30,W,0.063328,0.001731,0.019150,0.395128
31,W,0.016033,0.000191,0.005674,0.186209
32,W,0.012231,0.002137,0.011250,0.617264
33,W,0.014500,0.000084,0.006777,0.261847
34,W,0.008975,0.001378,0.009466,0.753853
35,W,0.068232,0.001925,0.018228,0.708792
36,W,0.003705,0.002434,0.010405,0.712881
37,W,0.015223,0.001089,0.020979,0.217230
38,W,0.004905,0.002130,0.020428,0.476779
39,W,0.058881,0.000855,0.017846,0.279654
40,W,0.014714,0.001406,0.011669,0.362689
41,W,0.038127,0.003794,0.027307,0.558964
42,W,0.021579,0.001264,0.005173,0.547544
43,W,0.010978,0.003055,0.015707,0.594647
44,W,0.014429,0.000195,0.001080,0.798140
45,W,0.010689,0.000136,0.028031,0.357531
46,W,0.052316,0.000911,0.009742,0.418646
47,W,0.079496,0.000843,0.006483,0.525465
48,W,0.019794,0.001919,0.010121,0.311900
49,W,0.020825,0.002275,0.018503,0.479183
50,W,0.031920,0.001998,0.008093,0.379083
51,W,0.007117,0.002811,0.012949,0.906794
52,W,0.004892,0.000196,0.005972,0.535520
53,W,0.003071,0.000879,0.013546,1.244506
54,W,0.010524,0.000568,0.004741,0.703614
55,W,0.044389,0.000152,0.006957,0.564497
56,W,0.019504,0.002213,0.010091,0.440484
57,W,0.011692,0.000948,0.019987,0.469309
58,W,0.003209,0.000347,0.007780,0.605135
59,W,0.003380,0.000150,0.014681,0.346067
60,W,0.019272,0.002277,0.017053,0.505147
61,W,0.065458,0.000857,0.024305,0.261374
62,W,0.028269,0.000122,0.021141,0.295915
63,W,0.005146,0.000956,0.011709,0.966711
64,W,0.012771,0.000722,0.020895,0.401314
65,W,0.025924,0.001649,0.020229,0.623026
66,W,0.025399,0.001966,0.011405,0.534177
67,W,0.002074,0.001742,0.015392,0.561245
68,W,0.158071,0.004146,0.018188,0.274371
69,W,0.014977,0.001168,0.015694,0.827096
70,W,0.031449,0.000634,0.014238,0.645842
71,W,0.009819,0.000421,0.020659,0.284347
72,W,0.034801,0.004327,0.019428,0.457608
73,W,0.005091,0.003989,0.026233,1.269592
74,W,0.002605,0.004512,0.011855,0.111987
75,W,0.068117,0.001874,0.007069,0.629491
76,W,0.002747,0.000451,0.001923,0.815047
77,W,0.000751,0.002056,0.006736,1.057392
78,W,0.003041,0.000546,0.013490,0.236189
79,W,0.000871,0.002410,0.028918,0.630480
80,W,0.000283,0.001665,0.032793,0.741807
81,W,0.001751,0.003493,0.034986,0.496133
82,W,0.003214,0.001747,0.023503,0.381726
83,W,0.043432,0.007571,0.032861,0.147150
84,W,0.011992,0.002790,0.009912,0.109454
85,W,0.020447,0.001801,0.040045,0.567481
86,W,0.010864,0.001164,0.019074,0.445593
87,W,0.002844,0.000920,0.031139,0.511216
88,W,0.004441,0.000831,0.007974,0.739375
89,W,0.001567,0.000948,0.014834,0.523315
90,W,0.001130,0.004542,0.065616,0.326640
91,W,0.001133,0.001748,0.035664,0.448899
92,W,0.002324,0.000849,0.030580,0.409404
93,W,0.008523,0.001452,0.017358,0.658628
94,W,0.002951,0.000522,0.033984,0.498435
95,W,0.002331,0.001465,0.039898,0.479517
96,W,0.001694,0.002260,0.057110,0.724691
97,W,0.000791,0.000250,0.051827,0.644654
98,W,0.004480,0.000288,0.031989,0.511004
99,W,0.004742,0.000747,0.028800,0.655900
100,W,0.002598,0.001332,0.022520,0.774743
101,W,0.005769,0.004720,0.059350,0.659354
102,W,0.041082,0.001309,0.011164,0.383727
103,W,0.019171,0.001448,0.003858,0.243153
104,W,0.005007,0.000625,0.018876,0.908103
105,W,0.025025,0.002123,0.021767,0.623028
106,W,0.019984,0.001038,0.010850,1.364156
107,W,0.017810,0.000268,0.019265,0.917293
108,W,0.025636,0.000441,0.005730,0.941761
109,W,0.042194,0.000234,0.017121,0.712013
110,W,0.008191,0.001788,0.012316,0.405909
111,W,0.003936,0.000660,0.016092,0.872856
112,W,0.013739,0.000626,0.010996,0.767622
113,W,0.043165,0.004222,0.009167,0.455319
114,W,0.007742,0.000347,0.008034,1.067553
115,W,0.015587,0.001639,0.009248,0.395494
116,W,0.016162,0.003395,0.010787,0.466933
117,W,0.025882,0.001044,0.005736,0.590900
118,W,0.015869,0.002565,0.008645,0.243248
119,W,0.025125,0.001187,0.006077,0.502783
120,W,0.002683,0.001245,0.009709,0.563586
121,W,0.038311,0.001279,0.005027,0.803102
122,W,0.004192,0.002154,0.014294,0.368472
123,W,0.007887,0.001775,0.018553,0.427884
124,W,0.044749,0.000867,0.015628,0.441978
125,W,0.015520,0.000583,0.006641,0.556815
126,W,0.005311,0.002452,0.005449,0.614600
127,W,0.015049,0.000556,0.005000,0.266590
128,W,0.055289,0.001644,0.013113,0.417474
129,W,0.004456,0.002302,0.009344,0.420012
130,W,0.030376,0.002220,0.008655,0.512493
131,W,0.011458,0.000689,0.004083,0.244285
132,W,0.022766,0.001291,0.005997,0.555046
133,W,0.032848,0.001110,0.006096,0.409639
134,W,0.026944,0.000344,0.008600,0.468982
135,W,0.024316,0.000349,0.005853,0.534811
136,W,0.003595,0.002606,0.011206,0.777622
137,W,0.002681,0.003707,0.018398,0.908153
138,W,0.028791,0.000916,0.002425,1.146508
139,W,0.019646,0.000929,0.009545,0.549910
140,W,0.041463,0.000476,0.006943,0.460541
141,W,0.004437,0.000832,0.016514,0.637887
142,W,0.030343,0.001081,0.009645,0.829791
143,W,0.001723,0.000549,0.009286,0.685467
144,W,0.004931,0.002613,0.012583,0.356491
145,W,0.012875,0.003004,0.009150,0.673353
146,W,0.003408,0.000285,0.014872,0.404207
147,W,0.032722,0.001070,0.004090,0.551487
148,W,0.013770,0.000894,0.016633,0.704272
149,W,0.032372,0.008167,0.030606,0.827843
150,W,0.009454,0.000087,0.003744,0.450142
151,W,0.003547,0.006629,0.043005,0.668729
152,W,0.015378,0.002702,0.014908,0.600663
153,W,0.004566,0.000581,0.017535,0.712866
154,W,0.002099,0.000628,0.013647,0.306643
155,W,0.038743,0.001181,0.003673,1.578198
156,W,0.053579,0.000768,0.006478,0.936540
157,W,0.012821,0.002046,0.006322,0.879715
158,W,0.003827,0.001273,0.007171,1.292024
159,W,0.012181,0.000993,0.016288,0.401618
160,W,0.030171,0.000572,0.002954,0.689996
161,W,0.029762,0.002017,0.029351,0.492050
162,W,0.013029,0.002111,0.017079,0.319318
163,W,0.031531,0.002049,0.018126,1.389070
164,W,0.043497,0.001488,0.003562,0.742896
165,W,0.038081,0.003910,0.018986,0.348192
166,W,0.013837,0.002849,0.005249,0.991509
167,W,0.032045,0.001187,0.004068,1.191244
168,W,0.017844,0.000811,0.004616,0.321621
169,W,0.014802,0.003054,0.015174,0.426095
170,W,0.019855,0.000311,0.011721,0.754024
171,W,0.006618,0.002650,0.014483,0.547689
172,W,0.017793,0.000494,0.018673,0.707098
173,W,0.004503,0.000973,0.011126,1.304334
174,W,0.009769,0.003133,0.035945,0.712891
175,W,0.008760,0.002776,0.010196,0.904811
176,W,0.024797,0.002068,0.008982,0.642217
177,W,0.009227,0.005040,0.007187,1.122920
178,W,0.091198,0.003047,0.014197,0.462615
179,W,0.038317,0.000823,0.013973,1.113464
180,W,0.007733,0.005208,0.013663,0.831794
181,W,0.014813,0.000685,0.005013,0.763705
182,W,0.006802,0.000294,0.003052,0.754311
183,W,0.007343,0.002527,0.019500,1.274670
184,W,0.010360,0.001202,0.013103,1.115151
185,W,0.004391,0.001978,0.007652,0.992887
186,W,0.012361,0.000995,0.004159,0.788212
187,W,0.019890,0.000080,0.002648,0.513250
188,W,0.001506,0.000941,0.006191,0.632057
189,W,0.029179,0.002175,0.012385,1.274323
190,W,0.011380,0.000540,0.005447,0.285458
191,W,0.003212,0.000612,0.018664,0.469142
192,W,0.019761,0.002265,0.005903,0.987040
193,W,0.006537,0.002895,0.013523,0.783195
194,W,0.020301,0.000846,0.009568,0.641904
195,W,0.003277,0.000557,0.016389,0.887518
196,W,0.009331,0.001318,0.002570,0.864276
197,W,0.021352,0.000811,0.006032,0.724231
198,W,0.006968,0.004603,0.008225,0.960062
199,W,0.075760,0.003233,0.015704,0.796625
200,W,0.007817,0.001012,0.035159,0.491373
201,W,0.003636,0.001887,0.041267,1.066869
202,W,0.004916,0.000917,0.027611,0.800756
203,W,0.059441,0.000875,0.010470,0.591358
204,W,0.007529,0.000987,0.007889,0.669000
205,W,0.052127,0.000371,0.017645,1.172192
206,W,0.019894,0.002062,0.032581,0.539731
207,W,0.003740,0.001914,0.010550,0.052817
208,W,0.023233,0.000579,0.008216,1.029927
209,W,0.036650,0.000809,0.011222,0.656425
210,W,0.010752,0.000997,0.004057,0.780519
211,W,0.006343,0.001732,0.003249,0.735206
212,W,0.031793,0.001253,0.016065,0.544793
213,W,0.014534,0.000826,0.017519,0.778600
214,W,0.010005,0.001295,0.005183,0.250368
215,W,0.022497,0.002282,0.009619,1.004239
216,W,0.028387,0.000514,0.006488,0.561904
217,W,0.026926,0.000590,0.001984,0.722968
218,W,0.008503,0.001107,0.005259,0.728354
219,W,0.042603,0.000841,0.010300,0.614414
220,W,0.006247,0.001048,0.004366,0.469699
221,W,0.011141,0.003492,0.041649,0.727902
222,W,0.012610,0.001450,0.017706,1.539564
223,W,0.033800,0.001801,0.005616,0.548349
224,W,0.014898,0.002781,0.008062,0.064196
225,W,0.025634,0.000240,0.012898,1.263900
226,W,0.002217,0.001174,0.016857,0.818481
227,W,0.015695,0.000965,0.015709,0.215940
228,W,0.014587,0.003141,0.014265,0.435034
229,W,0.007778,0.002346,0.011557,0.689076
230,W,0.006007,0.001040,0.016535,0.444906
231,W,0.006181,0.000369,0.007794,0.645093
232,W,0.008349,0.004528,0.011154,0.619964
233,W,0.004381,0.000646,0.007637,1.167925
234,W,0.019385,0.000001,0.026229,0.862991
235,W,0.041973,0.001018,0.020042,0.695986
236,W,0.014969,0.000751,0.009276,0.625305
237,W,0.004345,0.000063,0.007606,0.185537
238,W,0.014710,0.000330,0.006369,0.381846
239,W,0.054025,0.000585,0.015830,0.329432
240,W,0.008727,0.001407,0.005330,0.161287
241,W,0.017431,0.000295,0.009350,0.848693
242,W,0.028190,0.000369,0.007888,0.715752
243,W,0.009231,0.003976,0.018131,0.403266
244,W,0.032207,0.000520,0.008116,0.446922
245,W,0.008075,0.000278,0.004844,0.469761
246,W,0.075918,0.002080,0.011166,0.911027
247,W,0.027153,0.003182,0.011618,0.526900
248,W,0.017816,0.001561,0.018147,0.642635
249,W,0.017430,0.003119,0.006831,0.311075
250,W,0.034882,0.000147,0.002749,0.346045
251,W,0.029237,0.001758,0.026340,1.144033
252,W,0.099791,0.001167,0.005465,0.515607
253,W,0.007090,0.000466,0.016226,0.376175
254,W,0.010842,0.001223,0.014237,1.339549
255,W,0.016146,0.000947,0.020180,0.870666
256,W,0.006965,0.003656,0.012652,0.999415
257,W,0.039582,0.000474,0.014780,1.133870
258,W,0.010441,0.002974,0.018329,0.605322
259,W,0.045230,0.003004,0.024040,0.524505
260,W,0.100167,0.002944,0.028657,1.003641
261,W,0.011337,0.005296,0.007496,0.078589
262,W,0.056802,0.002837,0.021043,0.618981
263,W,0.039289,0.000689,0.005936,1.166677
264,W,0.067408,0.003729,0.022957,0.594611
265,W,0.065071,0.000720,0.026308,0.315652
266,W,0.002568,0.014080,0.033877,0.977599
267,W,0.078326,0.010965,0.029603,0.292509
268,W,0.006052,0.001225,0.010760,0.724469
269,W,0.034220,0.004486,0.016139,0.585220
270,W,0.013291,0.001376,0.011571,0.567239
271,W,0.024337,0.000918,0.036565,0.768707
272,W,0.019371,0.000289,0.020373,0.427952
273,W,0.012097,0.000076,0.008253,0.427210
274,W,0.008113,0.000691,0.013407,0.219267
275,W,0.052450,0.004735,0.022512,0.251348
276,W,0.008979,0.005904,0.033898,0.197535
277,W,0.013378,0.003927,0.009278,0.499308
278,W,0.018600,0.003591,0.036617,0.871072
279,W,0.018582,0.000908,0.016908,0.327425
280,W,0.004922,0.001997,0.028272,1.442511
281,W,0.022890,0.002001,0.009395,0.467600
282,W,0.004483,0.001543,0.045163,0.436585
283,W,0.017100,0.004596,0.045121,0.622974
284,W,0.004178,0.000194,0.008252,0.319343
285,W,0.004159,0.005889,0.013530,0.683544
286,W,0.001139,0.000998,0.012662,0.236896
287,W,0.016126,0.002505,0.040664,0.423154
288,W,0.105647,0.007021,0.032599,0.497006
289,W,0.008620,0.002040,0.014390,0.384928
290,W,0.056566,0.003951,0.043442,0.558985
291,W,0.022799,0.000298,0.004729,0.498943
292,W,0.010430,0.002073,0.011780,0.362662
293,W,0.079798,0.002939,0.022005,0.567847
294,W,0.014468,0.000736,0.016691,0.607283
295,W,0.086218,0.000705,0.004354,0.552171
296,W,0.001930,0.001321,0.016293,0.290641
297,W,0.004133,0.000578,0.001749,0.400205
298,W,0.052201,0.003372,0.009138,0.416861
299,W,0.104216,0.002621,0.011279,0.497659
300,W,0.057097,0.002428,0.011613,0.587204
301,W,0.028558,0.000925,0.003277,0.537606
302,W,0.072561,0.000990,0.006842,0.521622
303,W,0.028900,0.000941,0.030442,0.258378
304,W,0.023108,0.001312,0.009593,0.461946
305,W,0.032675,0.000724,0.009970,0.585395
306,W,0.025824,0.003700,0.010187,0.244257
307,W,0.031594,0.002557,0.011589,0.478410
308,W,0.004201,0.000647,0.017699,0.485925
309,W,0.001897,0.002064,0.011627,0.684057
310,W,0.088999,0.000987,0.004827,0.334068
311,W,0.080591,0.000519,0.006055,0.424347
312,W,0.011278,0.002091,0.008406,0.555085
313,W,0.005080,0.002397,0.014063,0.553332
314,W,0.009833,0.000455,0.005537,0.676246
315,W,0.045034,0.000811,0.005079,0.791482
316,W,0.005773,0.001291,0.009072,0.248751
317,W,0.023426,0.004561,0.008244,1.287142
318,W,0.012496,0.001985,0.017070,0.588624
319,W,0.011890,0.002976,0.008546,0.615858
320,W,0.056977,0.002357,0.004101,0.554518
321,W,0.025761,0.001026,0.006683,0.857994
322,W,0.007995,0.002323,0.015855,0.514216
323,W,0.003898,0.004502,0.011688,0.843951
324,W,0.002916,0.001529,0.009489,0.465115
325,W,0.010992,0.000201,0.026852,1.108563
326,W,0.027912,0.000805,0.029950,0.306398
327,W,0.009626,0.003145,0.046390,1.285997
328,W,0.020713,0.001253,0.011126,0.501537
329,W,0.020422,0.000611,0.003025,0.663001
330,W,0.025568,0.002367,0.008426,1.226056
331,W,0.003608,0.002115,0.012633,0.544503
332,W,0.012059,0.006291,0.022479,0.533289
333,W,0.036806,0.000261,0.007877,0.691031
334,W,0.008277,0.013020,0.023630,1.098714
335,W,0.022153,0.001973,0.004870,0.835563
336,W,0.019436,0.003192,0.008287,0.795520
337,W,0.006248,0.000965,0.005380,0.735001
338,W,0.009001,0.004849,0.007594,0.638391
339,W,0.013562,0.003633,0.007059,0.801764
340,W,0.003948,0.008230,0.015173,0.511837
341,W,0.012313,0.001537,0.012404,0.882979
342,W,0.044656,0.002919,0.011067,0.494390
343,W,0.018280,0.003007,0.006098,0.946455
344,W,0.021108,0.002076,0.010552,0.672902
345,W,0.011834,0.000651,0.005317,0.979846
346,W,0.018946,0.000099,0.005474,0.808731
347,W,0.014902,0.009259,0.014988,0.874361
348,W,0.050854,0.001874,0.004683,1.387001
349,W,0.010419,0.005671,0.009064,0.882250
350,W,0.016718,0.005400,0.010358,0.952508
351,W,0.051960,0.002292,0.009388,0.979374
352,W,0.023384,0.001644,0.021100,0.885637
353,W,0.017031,0.004746,0.006670,1.031400
354,W,0.008756,0.000943,0.008064,1.074458
355,W,0.005534,0.003766,0.012432,0.751102
356,W,0.068817,0.000947,0.032445,1.004153
357,W,0.008616,0.001592,0.006737,0.731203
358,W,0.010596,0.001414,0.004752,0.844039
359,W,0.006305,0.000751,0.006824,0.534039
360,W,0.015291,0.003888,0.010436,0.446215
361,W,0.008291,0.001495,0.003909,1.144695
362,W,0.015358,0.003313,0.005201,0.634930
363,W,0.049032,0.001346,0.004787,1.069946
364,W,0.019088,0.001976,0.005714,1.083235
365,W,0.005897,0.000236,0.006429,1.057888
366,W,0.073699,0.002994,0.017956,0.700558
367,W,0.073113,0.000200,0.014797,0.399044
368,W,0.013394,0.003735,0.032050,0.671746
369,W,0.028562,0.000521,0.010576,0.579193
370,W,0.052008,0.002401,0.006064,0.523799
371,W,0.002852,0.005658,0.018962,0.874126
372,W,0.057870,0.002928,0.011450,0.649548
373,W,0.007426,0.002933,0.013683,1.393416
374,W,0.019591,0.000778,0.009541,0.638504
375,W,0.054252,0.001266,0.002516,0.387122
376,W,0.005553,0.005104,0.014692,0.618881
377,W,0.007925,0.002039,0.017645,0.389391
378,W,0.039888,0.001081,0.003195,0.819032
379,W,0.048353,0.005241,0.009847,0.786572
380,W,0.025373,0.001030,0.003291,0.800965
381,W,0.017240,0.000419,0.007104,0.660569
382,W,0.007497,0.000491,0.007526,0.132704
383,W,0.008424,0.001771,0.009282,0.658666
384,W,0.027596,0.002692,0.012820,0.559709
385,W,0.023925,0.001757,0.006272,0.586769
386,W,0.059841,0.001265,0.005320,0.456259
387,W,0.020754,0.008295,0.025554,0.967370
388,W,0.010712,0.002459,0.012561,0.574310
389,W,0.021448,0.000088,0.005801,0.596121
390,W,0.022964,0.000446,0.004047,0.477223
391,W,0.032799,0.002656,0.012639,0.701032
392,W,0.014950,0.004556,0.013725,0.489653
393,W,0.001793,0.000501,0.022817,0.460432
394,W,0.002934,0.001987,0.013667,0.344351
395,W,0.007558,0.004524,0.028342,0.444067
396,W,0.093768,0.000530,0.026220,0.348913
397,W,0.050321,0.002998,0.006696,1.295252
398,W,0.007870,0.002403,0.009816,0.832763
399,W,0.020225,0.000323,0.009523,0.901541
400,W,0.070668,0.002286,0.013531,0.200231
401,W,0.004872,0.003307,0.054327,0.622557
402,W,0.035477,0.001707,0.031675,0.505436
403,W,0.011572,0.001098,0.002933,0.603371
404,W,0.013591,0.000534,0.033983,0.610322
405,W,0.010473,0.002726,0.009287,0.310379
406,W,0.014455,0.002429,0.011947,0.209044
407,W,0.021650,0.001080,0.014750,0.118284
408,W,0.003486,0.001225,0.015719,0.255182
409,W,0.001414,0.000889,0.032462,0.124737
410,W,0.002337,0.000239,0.015002,0.312675
411,W,0.015225,0.003716,0.008037,0.541959
412,W,0.004380,0.002091,0.010444,0.286650
413,W,0.000941,0.000884,0.011244,0.381018
414,W,0.006294,0.003097,0.013928,0.232235
415,W,0.035609,0.001414,0.021882,0.334215
416,W,0.044109,0.002068,0.004917,0.169812
417,W,0.001210,0.000271,0.009842,0.387016
418,W,0.003512,0.002768,0.009241,0.413467
419,W,0.010405,0.002947,0.021921,0.166365
420,W,0.001694,0.002698,0.019485,0.312444
421,W,0.017483,0.001790,0.016033,1.139025
422,W,0.012295,0.007370,0.024037,0.770265
423,W,0.004091,0.001831,0.022851,0.599318
424,W,0.003684,0.002481,0.010282,0.789012
425,W,0.006692,0.008220,0.014102,0.427160
426,W,0.098746,0.000683,0.005096,0.636156
427,W,0.050129,0.000999,0.016994,0.247328
428,W,0.054374,0.003419,0.012956,0.285070
429,W,0.027278,0.002289,0.006961,1.243261
430,W,0.040652,0.000974,0.023817,0.519836
431,W,0.014891,0.000356,0.005969,0.659804
432,W,0.106730,0.002342,0.004918,0.910888
433,W,0.011284,0.000304,0.002167,1.125532
434,W,0.022872,0.001969,0.037606,0.229129
435,W,0.016378,0.000601,0.009131,0.644556
436,W,0.010261,0.000743,0.003133,0.916252
437,W,0.048638,0.002582,0.013484,0.430038
438,W,0.003716,0.001403,0.006761,1.294423
439,W,0.016576,0.000381,0.011606,0.561713
440,W,0.004989,0.000753,0.004286,1.395079
441,W,0.062694,0.002384,0.005130,0.401647
442,W,0.009264,0.003421,0.017783,1.141504
443,W,0.053808,0.003685,0.007168,1.339589
444,W,0.029612,0.003608,0.014916,0.804605
445,W,0.004200,0.000603,0.006647,0.789284
446,W,0.046179,0.001869,0.008955,0.549504
447,W,0.021042,0.002740,0.006468,0.627888
448,W,0.012518,0.000307,0.008505,0.526338
449,W,0.005980,0.000558,0.005977,1.224996
450,W,0.076890,0.000709,0.012760,1.517805
451,W,0.030073,0.002191,0.025760,0.952645
452,W,0.014517,0.001321,0.010928,0.422624
453,W,0.085037,0.000400,0.004741,0.355264
454,W,0.040054,0.004112,0.014254,0.359761
455,W,0.021459,0.001152,0.011827,0.422395
456,W,0.026733,0.000279,0.027181,0.631070
